Image,Group,Condition,SubID,Threshold,SegAbbr,Grouping,Domain,SegVol,Mean,Median,StDev,Q1,Q3,Min,Max,ActVol,FAV,CoGx,CoGy,CoGz,sCoGx,sCoGy,sCoGz
Grp1_Con1_07.nii,Grp1,Con1,7,,ZI,i_Hypothalamus_I,HYP,1804,6881.24,6874.5,643.11,6444.75,7302,4778,9129,1804,1,60.62,87.53,28.15,60.62,87.53,28.15
Grp1_Con1_07.nii,Grp1,Con1,7,,VPL,h_Thalamus_D,THA,1295,6762.41,6757,543.65,6380.5,7132.5,5025,8475,1295,1,63.15,83.97,36.06,63.15,83.97,36.06
Grp1_Con1_07.nii,Grp1,Con1,7,,MG,h_Thalamus_F,THA,1125,6713.19,6757,627.52,6344,7125,3700,8821,1125,1,61.85,99.3,39.54,61.85,99.3,39.54
Grp1_Con1_07.nii,Grp1,Con1,7,,LGd,h_Thalamus_G,THA,60,6594.98,6638.5,699.22,6148.75,7016.25,4656,8768,60,1,58.28,88.53,42.92,58.28,88.53,42.92
Grp1_Con1_07.nii,Grp1,Con1,7,,LP,h_Thalamus_H,THA,1338,7096.82,7118.5,675.68,6698,7557.5,3454,9629,1338,1,62.02,87.16,46.93,62.02,87.16,46.93
Grp1_Con1_07.nii,Grp1,Con1,7,,MOBmi,a_Olfactory_D,OLF,1090,7370.37,7648,1381.02,7095,8091.25,-50,10633,1090,1,60.97,26.88,47.92,60.97,26.88,47.92
Grp1_Con1_07.nii,Grp1,Con1,7,,Gr,p_Pons_G,HB,271,7316.17,7308,632.9,6822,7763,5553,9137,271,1,59.13,36.82,49.08,59.13,36.82,49.08
Grp1_Con1_07.nii,Grp1,Con1,7,,MS,e_Striatum/pallidum_I,STR/PAL,222,7127.53,7103.5,515.2,6767.5,7468.25,5730,8731,222,1,61.15,61.59,30.54,61.15,61.59,30.54
Grp1_Con1_07.nii,Grp1,Con1,7,,LSc,e_Striatum/pallidum_E,STR/PAL,293,7258.79,7257,574.86,6851,7657,5668,8740,293,1,61.53,61.21,40.87,61.53,61.21,40.87
Grp1_Con1_07.nii,Grp1,Con1,7,,LSr,e_Striatum/pallidum_F,STR/PAL,1873,7086.83,7120,569.23,6740,7461,3944,9062,1873,1,61.06,60.49,33.58,61.06,60.49,33.58
Grp1_Con1_07.nii,Grp1,Con1,7,,PIR,b_CerebralCortex_I,CTX,10350,6217,6786,1961.5,5771.5,7411.75,-1375,11232,10350,1,61.88,72.47,20.36,61.88,72.47,20.36
Grp1_Con1_07.nii,Grp1,Con1,7,,NDB,e_Striatum/pallidum_J,STR/PAL,636,6936.76,7074.5,959.86,6640.75,7467,649,9480,636,1,60.89,58.53,21.16,60.89,58.53,21.16
Grp1_Con1_07.nii,Grp1,Con1,7,,EPd,a_Olfactory_J,OLF,915,6970.39,6989,544.67,6615,7332,4963,8573,915,1,58.32,52.65,32.04,58.32,52.65,32.04
Grp1_Con1_07.nii,Grp1,Con1,7,,MPO,i_Hypothalamus_B,HYP,1385,7465.87,7616,969.13,7088,8071,890,10196,1385,1,61.13,69.31,18.37,61.13,69.31,18.37
Grp1_Con1_07.nii,Grp1,Con1,7,,RE,h_Thalamus_P,THA,470,7267.64,7253.5,583.96,6898,7642.75,5529,9096,470,1,61.05,83.18,26.23,61.05,83.18,26.23
Grp1_Con1_07.nii,Grp1,Con1,7,,PO,h_Thalamus_S,THA,1228,6928.29,6954.5,551.99,6559.75,7294.5,4958,8447,1228,1,61.76,90.05,38.63,61.76,90.05,38.63
Grp1_Con1_07.nii,Grp1,Con1,7,,em,ww_fiber_bundle_D,WM,215,6431.13,6467,653.3,6052,6849.5,4399,8061,215,1,66.05,93.13,41.42,66.05,93.13,41.42
Grp1_Con1_07.nii,Grp1,Con1,7,,opt,o_optic_B,WM,1550,6553.24,6643,786.91,6078.5,7097,3223,8687,1550,1,62.69,94.17,41.01,62.69,94.17,41.01
Grp1_Con1_07.nii,Grp1,Con1,7,,BLA,d_Amygdala_E,AMY,3279,6913.64,6916,648.83,6497,7345,4593,9885,3279,1,62.31,86.03,18.99,62.31,86.03,18.99
Grp1_Con1_07.nii,Grp1,Con1,7,,LA,d_Amygdala_D,AMY,1238,6806.53,6826.5,525.49,6437.75,7173.75,4654,8405,1238,1,60.66,89.62,27.32,60.66,89.62,27.32
Grp1_Con1_07.nii,Grp1,Con1,7,,MD,h_Thalamus_N,THA,751,7084.07,7081,557.46,6718.5,7440,5416,8863,751,1,61.12,87.05,36.64,61.12,87.05,36.64
Grp1_Con1_07.nii,Grp1,Con1,7,,IAM,h_Thalamus_K,THA,474,7135.55,7193.5,584.21,6816,7551.75,4665,8474,474,1,61.1,82.05,40.45,61.1,82.05,40.45
Grp1_Con1_07.nii,Grp1,Con1,7,,sm,ww_fiber_bundle_J,WM,304,6839.99,6813.5,969.91,6146.75,7608.25,4433,9067,304,1,61.84,79.01,43.42,61.84,79.01,43.42
Grp1_Con1_07.nii,Grp1,Con1,7,,VAL,h_Thalamus_A,THA,414,6996.64,7008.5,558.21,6637,7393.75,5121,8727,414,1,60.88,81.56,37.93,60.88,81.56,37.93
Grp1_Con1_07.nii,Grp1,Con1,7,,VM,h_Thalamus_B,THA,1034,6846.72,6861.5,564.87,6472,7232,4419,8677,1034,1,60.22,84.53,31.18,60.22,84.53,31.18
Grp1_Con1_07.nii,Grp1,Con1,7,,AV,h_Thalamus_J,THA,180,7058.61,7159.5,844.09,6718.25,7585,4801,8877,180,1,60.86,79.51,44.52,60.86,79.51,44.52
Grp1_Con1_07.nii,Grp1,Con1,7,,PVT,h_Thalamus_M,THA,1312,7575.34,7580,589.02,7160.75,7985.25,5385,10001,1312,1,61.59,81.59,36.98,61.59,81.59,36.98
Grp1_Con1_07.nii,Grp1,Con1,7,,PT,h_Thalamus_O,THA,293,7288.84,7286,524.56,6933,7648,5929,8783,293,1,61.14,81.61,33.88,61.14,81.61,33.88
Grp1_Con1_07.nii,Grp1,Con1,7,,SPA,h_Thalamus_E,THA,224,7314.15,7339.5,662,6768.75,7758.75,5134,8870,224,1,61.55,90.46,31.51,61.55,90.46,31.51
Grp1_Con1_07.nii,Grp1,Con1,7,,IMD,h_Thalamus_L,THA,83,7214.94,7239,557.14,6889.5,7586.5,5898,8606,83,1,60.86,85.96,34.23,60.86,85.96,34.23
Grp1_Con1_07.nii,Grp1,Con1,7,,CM,h_Thalamus_R,THA,164,7121.55,7079,542.53,6747.75,7461.75,5684,8631,164,1,61.45,80.51,30.54,61.45,80.51,30.54
Grp1_Con1_07.nii,Grp1,Con1,7,,MH,h_Thalamus_U,THA,204,7480.63,7408.5,713.66,6978.25,7926.75,5723,9653,204,1,61.25,87.96,45.93,61.25,87.96,45.93
Grp1_Con1_07.nii,Grp1,Con1,7,,PF,h_Thalamus_T,THA,573,7310.11,7292,556.29,6943,7675,5461,9395,573,1,60.89,91.72,40.25,60.89,91.72,40.25
Grp1_Con1_07.nii,Grp1,Con1,7,,CEA,d_Amygdala_C,AMY,1604,7046.26,7088,665.67,6662,7494.5,4543,8973,1604,1,60.2,81.12,23.99,60.2,81.12,23.99
Grp1_Con1_07.nii,Grp1,Con1,7,,AAA,d_Amygdala_A,AMY,674,7009.8,7033.5,609.21,6617.5,7414,3849,8945,674,1,58.11,73.19,15.57,58.11,73.19,15.57
Grp1_Con1_07.nii,Grp1,Con1,7,,MEA,d_Amygdala_B,AMY,1204,7142.54,7148,633.53,6730.25,7580.5,4150,8983,1204,1,63.08,83.64,18,63.08,83.64,18
Grp1_Con1_07.nii,Grp1,Con1,7,,PAG,j_Midbrain_J,MB,4068,7383.36,7384,695.01,6934.75,7859,4668,9741,4068,1,62.9,108.6,45.75,62.9,108.6,45.75
Grp1_Con1_07.nii,Grp1,Con1,7,,DR,j_Midbrain_I,MB,189,7970.6,7990,555.53,7627,8346,6601,9477,189,1,63.2,114.72,39.84,63.2,114.72,39.84
Grp1_Con1_07.nii,Grp1,Con1,7,,CLI,j_Midbrain_G,MB,183,7073.55,7091,1005.83,6456.5,7670,3842,10886,183,1,62.4,104.83,33.57,62.4,104.83,33.57
Grp1_Con1_07.nii,Grp1,Con1,7,,MBO,i_Hypothalamus_P,HYP,1280,7853.38,7514.5,2255.12,6886,8151,4007,28598,1280,1,61.54,94.11,18.77,61.54,94.11,18.77
Grp1_Con1_07.nii,Grp1,Con1,7,,PCG,p_Pons_C,HB,763,7667.59,7710,666.25,7226.5,8121.5,5590,9898,763,1,63.6,122.23,33.58,63.6,122.23,33.58
Grp1_Con1_07.nii,Grp1,Con1,7,,SNr,j_Midbrain_E,MB,1166,6793.96,6839.5,699.86,6347.25,7269,4514,9634,1166,1,60.77,100.27,27.47,60.77,100.27,27.47
Grp1_Con1_07.nii,Grp1,Con1,7,,LC,p_Pons_F,HB,87,7237.33,7362,718.05,6654.5,7811,5327,8629,87,1,63.98,123.25,36.02,63.98,123.25,36.02
Grp1_Con1_07.nii,Grp1,Con1,7,,PB,p_Pons_E,HB,1048,7249.57,7242.5,1026.9,6610.75,7823.5,3767,12646,1048,1,63.14,119.25,35.81,63.14,119.25,35.81
Grp1_Con1_07.nii,Grp1,Con1,7,,DP,b_CerebralCortex_E,CTX,399,7153.79,7159,559.68,6819,7501.5,4122,8797,399,1,60.97,52.12,39.25,60.97,52.12,39.25
Grp1_Con1_07.nii,Grp1,Con1,7,,ILA,b_CerebralCortex_D,CTX,1263,7214.22,7230,548.18,6872.5,7582.5,4027,8839,1263,1,61.36,51.85,45.65,61.36,51.85,45.65
Grp1_Con1_07.nii,Grp1,Con1,7,,PL,b_CerebralCortex_C,CTX,1740,6918.98,6954,590.76,6583,7312,857,8769,1740,1,61.48,50.06,53.96,61.48,50.06,53.96
Grp1_Con1_07.nii,Grp1,Con1,7,,ORB,b_CerebralCortex_B,CTX,2118,7048.24,7065,514.89,6714.5,7382.5,4600,8739,2118,1,61.02,48.14,46.04,61.02,48.14,46.04
Grp1_Con1_07.nii,Grp1,Con1,7,,MO,b_CerebralCortex_G,CTX,16882,6477.48,6703,1339.44,6163,7158,-865,14691,16882,1,62.84,59.91,59.26,62.84,59.91,59.26
Grp1_Con1_07.nii,Grp1,Con1,7,,ACA,b_CerebralCortex_F,CTX,5145,6738.27,6850,893.74,6415,7261,270,8922,5145,1,61.9,64.53,58.59,61.9,64.53,58.59
Grp1_Con1_07.nii,Grp1,Con1,7,,SS,b_CerebralCortex_H,CTX,31033,6526.82,6838,1426.64,6350,7256,-806,9591,31033,1,61.37,73.5,53.66,61.37,73.5,53.66
Grp1_Con1_07.nii,Grp1,Con1,7,,RSP,b_CerebralCortex_J,CTX,5887,6118.1,6406,1265.4,5774,6888,-399,9266,5887,1,62.78,96.86,65.72,62.78,96.86,65.72
Grp1_Con1_07.nii,Grp1,Con1,7,,PTL,b_CerebralCortex_K,CTX,2897,6456.58,6634,1073.43,6042,7157,1700,9057,2897,1,65.37,93.66,65.82,65.37,93.66,65.82
Grp1_Con1_07.nii,Grp1,Con1,7,,PVH,i_Hypothalamus_D,HYP,213,7485.09,7491,576.22,7103,7856,5963,9047,213,1,61.4,75.81,23.64,61.4,75.81,23.64
Grp1_Con1_07.nii,Grp1,Con1,7,,LHA,i_Hypothalamus_H,HYP,2596,7066.85,7052.5,633.25,6641.75,7488,4400,10674,2596,1,61.71,82.74,20.45,61.71,82.74,20.45
Grp1_Con1_07.nii,Grp1,Con1,7,,AHN,i_Hypothalamus_F,HYP,490,7034.94,7026.5,524.99,6654.25,7362,5144,8751,490,1,60.9,77.14,18.48,60.9,77.14,18.48
Grp1_Con1_07.nii,Grp1,Con1,7,,VMH,i_Hypothalamus_K,HYP,410,7093.21,7095.5,606.43,6687.5,7494,5179,8634,410,1,61,82.08,15.24,61,82.08,15.24
Grp1_Con1_07.nii,Grp1,Con1,7,,DMH,i_Hypothalamus_L,HYP,430,7594.13,7630.5,625.85,7151.5,8032.25,5704,9040,430,1,61.43,84.1,18.82,61.43,84.1,18.82
Grp1_Con1_07.nii,Grp1,Con1,7,,PH,i_Hypothalamus_N,HYP,660,7620,7577,743.84,7149.5,8026.25,4883,11880,660,1,61.77,90.07,23.64,61.77,90.07,23.64
Grp1_Con1_07.nii,Grp1,Con1,7,,STN,i_Hypothalamus_O,HYP,283,6839.36,6839,514.25,6519,7168.5,4394,8284,283,1,62.75,90.56,24.92,62.75,90.56,24.92
Grp1_Con1_07.nii,Grp1,Con1,7,,AVPV,i_Hypothalamus_C,HYP,80,7942.23,8136,843.13,7534.25,8484.25,5003,9528,80,1,60.74,68.08,15.9,60.74,68.08,15.9
Grp1_Con1_07.nii,Grp1,Con1,7,,PVp,i_Hypothalamus_M,HYP,319,7132.56,7355,1577.36,6589,8075,1725,10744,319,1,61.52,89.35,12.33,61.52,89.35,12.33
Grp1_Con1_07.nii,Grp1,Con1,7,,SBPV,i_Hypothalamus_G,HYP,147,7254.44,7244,610.98,6847,7652,5605,9025,147,1,61.33,76.43,17.78,61.33,76.43,17.78
Grp1_Con1_07.nii,Grp1,Con1,7,,SCH,i_Hypothalamus_E,HYP,116,7214.42,7682.5,1845.41,6091,8548,1792,10879,116,1,61.58,73.54,13.37,61.58,73.54,13.37
Grp1_Con1_07.nii,Grp1,Con1,7,,ARH,i_Hypothalamus_J,HYP,166,6378.94,6565,1072.25,5894,7006.5,1919,8833,166,1,61.32,83.25,11.77,61.32,83.25,11.77
Grp1_Con1_08.nii,Grp1,Con1,8,,WB,wholebrain,WB,40397,6181.89,6510,2214.45,5410,7252,-1644,34270,40397,1,61.83,100.92,28.14,61.83,100.92,28.14
Grp1_Con1_08.nii,Grp1,Con1,8,,CB,x_Cerebellum_A,CB,60195,6227.12,6822,2075.33,5816,7455,-1389,18549,60195,1,64.03,133.23,41.67,64.03,133.23,41.67
Grp1_Con1_08.nii,Grp1,Con1,8,,MB,j_Midbrain_A,MB,18892,6928.03,6904,867.46,6472,7345,288,20931,18892,1,63.18,111.03,47.07,63.18,111.03,47.07
Grp1_Con1_08.nii,Grp1,Con1,8,,MY,p_Pons_H,HB,28427,6263.33,6648,1853.48,5981,7176,-903,33435,28427,1,64.03,136.36,18.93,64.03,136.36,18.93
Grp1_Con1_08.nii,Grp1,Con1,8,,P,p_Pons_A,HB,5675,6479.36,6816,1580.35,6143,7353,-1449,11029,5675,1,64.09,117.15,19.28,64.09,117.15,19.28
Grp1_Con1_08.nii,Grp1,Con1,8,,HY,i_Hypothalamus_A,HYP,1294,6230.92,6582,1397.1,5850.75,7087,453,11715,1294,1,61.78,81.03,14.44,61.78,81.03,14.44
Grp1_Con1_08.nii,Grp1,Con1,8,,int,ww_fiber_bundle_F,WM,2819,6074,6092,778.42,5582.5,6584.5,3131,9334,2819,1,61.7,80.68,34.93,61.7,80.68,34.93
Grp1_Con1_08.nii,Grp1,Con1,8,,VL,V_ventricles_A,V,7825,6928,7010,964.06,6306,7609,0,13084,7825,1,63.49,79.86,43.12,63.49,79.86,43.12
Grp1_Con1_08.nii,Grp1,Con1,8,,HPF,c_Hippocampus_A,HIP,9628,7036.53,6974,1001.87,6496,7464.25,1380,19720,9628,1,61.58,100.36,43.94,61.58,100.36,43.94
Grp1_Con1_08.nii,Grp1,Con1,8,,CTX,b_CerebralCortex_A,CTX,48603,6176.66,6639,1860.19,5983,7175,-1595,21106,48603,1,62.84,92.17,42.8,62.84,92.17,42.8
Grp1_Con1_08.nii,Grp1,Con1,8,,cc,ww_fiber_bundle_E,WM,11761,6358.5,6357,747.15,5832,6888,3518,8970,11761,1,61.42,83.86,52.05,61.42,83.86,52.05
Grp1_Con1_08.nii,Grp1,Con1,8,,aco,ww_fiber_bundle_C,WM,1364,6264.12,6261,821.52,5667.5,6857.25,3584,8413,1364,1,60.67,64.24,29.04,60.67,64.24,29.04
Grp1_Con1_08.nii,Grp1,Con1,8,,OT,e_Striatum/pallidum_D,STR/PAL,2628,5898.09,6406.5,2074.39,5159.25,7075.25,-1392,25469,2628,1,62.5,56.81,14.9,62.5,56.81,14.9
Grp1_Con1_08.nii,Grp1,Con1,8,,IPN,j_Midbrain_F,MB,370,8224.09,7958,2125.12,7216,8643.75,3952,28008,370,1,61.94,102.38,25.44,61.94,102.38,25.44
Grp1_Con1_08.nii,Grp1,Con1,8,,PG,p_Pons_B,HB,904,7246.01,6876,2800.16,6076.25,7523.5,2064,26701,904,1,61.88,106.06,15.56,61.88,106.06,15.56
Grp1_Con1_08.nii,Grp1,Con1,8,,CS,j_Midbrain_H,MB,662,7112.1,7052,721.91,6606.75,7566,4996,10289,662,1,62.77,112.11,29.06,62.77,112.11,29.06
Grp1_Con1_08.nii,Grp1,Con1,8,,PRN,p_Pons_D,HB,5748,6954.53,6964,613.95,6564.75,7349.25,4454,9507,5748,1,63.35,116.64,24.93,63.35,116.64,24.93
Grp1_Con1_08.nii,Grp1,Con1,8,,RN,j_Midbrain_C,MB,314,7061.04,7051,616.54,6651.25,7485,5017,9033,314,1,62.56,102.88,33.97,62.56,102.88,33.97
Grp1_Con1_08.nii,Grp1,Con1,8,,VTA,j_Midbrain_B,MB,771,7109.43,7098,766.02,6613,7524,4955,13349,771,1,62.64,98.68,27.61,62.64,98.68,27.61
Grp1_Con1_08.nii,Grp1,Con1,8,,SNc,j_Midbrain_D,MB,674,6912.29,6926.5,615.96,6525,7306.75,4479,8740,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con1_08.nii,Grp1,Con1,8,,SI,e_Striatum/pallidum_H,STR/PAL,3013,7069.21,7097,721.43,6646,7504,3014,10049,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con1_08.nii,Grp1,Con1,8,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,7040.42,7041,579.42,6688,7381,3373,11495,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con1_08.nii,Grp1,Con1,8,,CP,e_Striatum/pallidum_A,STR/PAL,22254,6829.77,6853,645.39,6449,7241,2758,11656,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
Grp1_Con1_08.nii,Grp1,Con1,8,,DEC,x_Cerebellum_B,CB,1141,6433.29,7032,1785.4,6173,7530,12,8955,1141,1,64.24,137.34,55.96,64.24,137.34,55.96
Grp1_Con1_08.nii,Grp1,Con1,8,,FOTU,x_Cerebellum_C,CB,284,6763.04,6928.5,1119.52,6140.5,7487,928,9117,284,1,63.88,139.79,56.57,63.88,139.79,56.57
Grp1_Con1_08.nii,Grp1,Con1,8,,PYR,x_Cerebellum_D,CB,708,7244.77,7253.5,575.02,6881.25,7643.75,5381,8854,708,1,63.99,143.98,40.91,63.99,143.98,40.91
Grp1_Con1_08.nii,Grp1,Con1,8,,UVU,x_Cerebellum_F,CB,1999,6942.01,7003,707.78,6452,7442.5,4446,9663,1999,1,64.44,142.95,35.67,64.44,142.95,35.67
Grp1_Con1_08.nii,Grp1,Con1,8,,NOD,x_Cerebellum_E,CB,572,7205.77,7211.5,552.38,6864.75,7601.25,4840,8617,572,1,63.87,135.14,36.01,63.87,135.14,36.01
Grp1_Con1_08.nii,Grp1,Con1,8,,SIM,x_Cerebellum_G,CB,292,4844.94,6043.5,2673.01,1982.75,7089.5,29,9579,292,1,63.36,133.97,60.26,63.36,133.97,60.26
Grp1_Con1_08.nii,Grp1,Con1,8,,onl,ww_fiber_bundle_A,WM,826,6188.3,7083.5,2483.25,5084,7904.75,-879,11996,826,1,59.86,30.72,32.68,59.86,30.72,32.68
Grp1_Con1_08.nii,Grp1,Con1,8,,AON,a_Olfactory_H,OLF,3120,7206.91,7220,650.71,6799,7615,936,9472,3120,1,60.24,46.86,31.42,60.24,46.86,31.42
Grp1_Con1_08.nii,Grp1,Con1,8,,GPe,e_Striatum/pallidum_G,STR/PAL,1724,6543.77,6570.5,693.96,6111.75,7000,3578,9036,1724,1,60.81,74.48,29.9,60.81,74.48,29.9
Grp1_Con1_08.nii,Grp1,Con1,8,,DG,c_Hippocampus_B,HIP,2398,7493.04,7336,1327.17,6765.5,8027.25,2230,20458,2398,1,62.86,99.3,43.01,62.86,99.3,43.01
Grp1_Con1_08.nii,Grp1,Con1,8,,COA,d_Amygdala_G,AMY,2861,5906.1,6199,1465.44,5310,6831,-473,11313,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con1_08.nii,Grp1,Con1,8,,AOB,a_Olfactory_F,OLF,622,7459.31,7576,1116.22,6999.75,8106.75,286,10175,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con1_08.nii,Grp1,Con1,8,,SEZ,a_Olfactory_X,OLF,612,7065.2,7116.5,594.87,6717.25,7477.75,4576,8676,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con1_08.nii,Grp1,Con1,8,,aot,o_optic_A,WM,841,5824.46,5699,1018.16,5094,6527,2244,9934,841,1,63.27,82.27,19.15,63.27,82.27,19.15
Grp1_Con1_08.nii,Grp1,Con1,8,,V3,V_ventricles_B,V,3218,7204.37,7214.5,806.31,6714.25,7736.75,2802,11845,3218,1,61.64,80.38,38.42,61.64,80.38,38.42
Grp1_Con1_08.nii,Grp1,Con1,8,,CA1-CA3,c_Hippocampus_C,HIP,12184,6808.43,6844,961.02,6320,7339.25,205,21620,12184,1,61.38,99.34,42.94,61.38,99.34,42.94
Grp1_Con1_08.nii,Grp1,Con1,8,,PA,d_Amygdala_F,AMY,506,6593.86,6595,592.65,6224.25,6973.5,4516,9082,506,1,62.59,94.97,19.25,62.59,94.97,19.25
Grp1_Con1_08.nii,Grp1,Con1,8,,TT,a_Olfactory_I,OLF,1004,7322.39,7204,1271.55,6793,7588.25,3965,23372,1004,1,61.2,51.98,34.39,61.2,51.98,34.39
Grp1_Con1_08.nii,Grp1,Con1,8,,MOBipl,a_Olfactory_C,OLF,5023,7507.17,7637,1264.01,7112,8173,274,13142,5023,1,60.43,31.74,44.81,60.43,31.74,44.81
Grp1_Con1_08.nii,Grp1,Con1,8,,MOBopl,a_Olfactory_E,OLF,1336,6241.03,7308.5,2717.89,4959,8045,-544,12183,1336,1,58.84,27.02,46.21,58.84,27.02,46.21
Grp1_Con1_08.nii,Grp1,Con1,8,,MOBgl,a_Olfactory_A,OLF,7528,6533.8,7500.5,2459.15,5759,8113,-1071,13117,7528,1,60.68,27.74,45.47,60.68,27.74,45.47
Grp1_Con1_08.nii,Grp1,Con1,8,,MOBgr,a_Olfactory_B,OLF,4604,7470.93,7469,737.99,7036,7899,1496,10989,4604,1,60.99,33.8,45.21,60.99,33.8,45.21
Grp1_Con1_08.nii,Grp1,Con1,8,,BST,e_Striatum/pallidum_K,STR/PAL,1732,7383.92,7421.5,621.63,7025.5,7779.25,4456,9356,1732,1,60.66,68.55,27.9,60.66,68.55,27.9
Grp1_Con1_08.nii,Grp1,Con1,8,,FS,e_Striatum/pallidum_C,STR/PAL,621,7155.65,7137,687.73,6705,7545,5084,9761,621,1,65.81,70.95,20.88,65.81,70.95,20.88
Grp1_Con1_08.nii,Grp1,Con1,8,,fi,ww_fiber_bundle_G,WM,2662,6548.35,6486,1017.86,5820.25,7222.5,2329,13810,2662,1,62.43,80.72,45.06,62.43,80.72,45.06
Grp1_Con1_08.nii,Grp1,Con1,8,,vhc,ww_fiber_bundle_H,WM,95,5707.77,5743,690.42,5226.5,6148.5,3759,7770,95,1,61.84,76.74,49.8,61.84,76.74,49.8
Grp1_Con1_08.nii,Grp1,Con1,8,,st,ww_fiber_bundle_I,WM,467,6099.99,6096,1009.38,5303,6916,3855,8863,467,1,64.75,79.93,40.61,64.75,79.93,40.61
Grp1_Con1_08.nii,Grp1,Con1,8,,VPM,h_Thalamus_C,THA,919,6950.95,6960,541.02,6592,7310,4936,8887,919,1,60.96,86.57,39.31,60.96,86.57,39.31
Grp1_Con1_08.nii,Grp1,Con1,8,,RT,h_Thalamus_Q,THA,2486,6507.03,6562,751.19,6074.25,7002,3974,9744,2486,1,63.69,80.58,35.87,63.69,80.58,35.87
Grp1_Con1_08.nii,Grp1,Con1,8,,ZI,i_Hypothalamus_I,HYP,1804,6795.87,6780,589.31,6396.75,7183.5,4766,8772,1804,1,60.62,87.53,28.15,60.62,87.53,28.15
Grp1_Con1_08.nii,Grp1,Con1,8,,VPL,h_Thalamus_D,THA,1295,6714.33,6715,556.94,6339.5,7086,4351,8916,1295,1,63.15,83.97,36.06,63.15,83.97,36.06
Grp1_Con1_08.nii,Grp1,Con1,8,,MG,h_Thalamus_F,THA,1125,6848.83,6860,608.51,6459,7253,4393,9475,1125,1,61.85,99.3,39.54,61.85,99.3,39.54
Grp1_Con1_08.nii,Grp1,Con1,8,,LGd,h_Thalamus_G,THA,60,6658.28,6661.5,621.2,6186.25,7102.25,5282,7845,60,1,58.28,88.53,42.92,58.28,88.53,42.92
Grp1_Con1_08.nii,Grp1,Con1,8,,LP,h_Thalamus_H,THA,1338,6946.46,6947.5,615.14,6557.25,7329.5,5001,9032,1338,1,62.02,87.16,46.93,62.02,87.16,46.93
Grp1_Con1_08.nii,Grp1,Con1,8,,MOBmi,a_Olfactory_D,OLF,1090,7528.8,7808,1516.83,7240.5,8350.75,396,11764,1090,1,60.97,26.88,47.92,60.97,26.88,47.92
Grp1_Con1_08.nii,Grp1,Con1,8,,Gr,p_Pons_G,HB,271,7519.24,7533,662.61,7118.5,7902.5,5657,10504,271,1,59.13,36.82,49.08,59.13,36.82,49.08
Grp1_Con1_08.nii,Grp1,Con1,8,,MS,e_Striatum/pallidum_I,STR/PAL,222,7270.9,7259,569.18,6941,7662.25,5561,8712,222,1,61.15,61.59,30.54,61.15,61.59,30.54
Grp1_Con1_08.nii,Grp1,Con1,8,,LSc,e_Striatum/pallidum_E,STR/PAL,293,7374.63,7327,568.12,7016,7730,5143,9115,293,1,61.53,61.21,40.87,61.53,61.21,40.87
Grp1_Con1_08.nii,Grp1,Con1,8,,LSr,e_Striatum/pallidum_F,STR/PAL,1873,7140.15,7119,547.1,6771,7500,5098,9109,1873,1,61.06,60.49,33.58,61.06,60.49,33.58
Grp1_Con1_08.nii,Grp1,Con1,8,,PIR,b_CerebralCortex_I,CTX,10350,6207.07,6751,2010.13,5833.25,7408.75,-1473,21131,10350,1,61.88,72.47,20.36,61.88,72.47,20.36
Grp1_Con1_08.nii,Grp1,Con1,8,,NDB,e_Striatum/pallidum_J,STR/PAL,636,6842.83,6958.5,1042.57,6573,7377,647,10812,636,1,60.89,58.53,21.16,60.89,58.53,21.16
Grp1_Con1_08.nii,Grp1,Con1,8,,EPd,a_Olfactory_J,OLF,915,7082.72,7075,503.87,6735.5,7429,5400,8733,915,1,58.32,52.65,32.04,58.32,52.65,32.04
Grp1_Con1_08.nii,Grp1,Con1,8,,MPO,i_Hypothalamus_B,HYP,1385,7369.83,7519,881.85,7050,7894,2984,10987,1385,1,61.13,69.31,18.37,61.13,69.31,18.37
Grp1_Con1_08.nii,Grp1,Con1,8,,RE,h_Thalamus_P,THA,470,6941.72,6977.5,501.01,6617,7271.25,5196,8299,470,1,61.05,83.18,26.23,61.05,83.18,26.23
Grp1_Con1_08.nii,Grp1,Con1,8,,PO,h_Thalamus_S,THA,1228,6909.22,6936,492.54,6591.75,7241,4953,8360,1228,1,61.76,90.05,38.63,61.76,90.05,38.63
Grp1_Con1_08.nii,Grp1,Con1,8,,em,ww_fiber_bundle_D,WM,215,6294.81,6255,713.16,5825,6841.5,3361,7968,215,1,66.05,93.13,41.42,66.05,93.13,41.42
Grp1_Con1_08.nii,Grp1,Con1,8,,opt,o_optic_B,WM,1550,6492.11,6556,740.09,6025.5,7008.75,3661,8853,1550,1,62.69,94.17,41.01,62.69,94.17,41.01
Grp1_Con1_08.nii,Grp1,Con1,8,,BLA,d_Amygdala_E,AMY,3279,6801.16,6789,621.6,6394,7203,4298,10122,3279,1,62.31,86.03,18.99,62.31,86.03,18.99
